Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SLS03G03704,2011.06,2241,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Economic affairs,,,,
GFSA.SLS03G03704,2012.06,2464,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Economic affairs,,,,
GFSA.SLS03G03704,2013.06,2227,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Economic affairs,,,,
GFSA.SLS03G03704,2014.06,2164,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Economic affairs,,,,
GFSA.SLS03G03704,2015.06,2245,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Economic affairs,,,,
GFSA.SLS03G03704,2016.06,2315,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Economic affairs,,,,
GFSA.SLS03G03704,2017.06,2684,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Economic affairs,,,,
GFSA.SLS03G03704,2018.06,2896,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Economic affairs,,,,
GFSA.SLS03G03705,2009.06,1107,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Environmental protection,,,,
GFSA.SLS03G03705,2010.06,1039,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Environmental protection,,,,
GFSA.SLS03G03705,2011.06,1233,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Environmental protection,,,,
GFSA.SLS03G03705,2012.06,1273,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Environmental protection,,,,
GFSA.SLS03G03705,2013.06,1249,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Environmental protection,,,,
GFSA.SLS03G03705,2014.06,1266,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Environmental protection,,,,
GFSA.SLS03G03705,2015.06,1293,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Environmental protection,,,,
GFSA.SLS03G03705,2016.06,1320,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Environmental protection,,,,
GFSA.SLS03G03705,2017.06,1411,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Environmental protection,,,,
GFSA.SLS03G03705,2018.06,1523,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Environmental protection,,,,
GFSA.SLS03G03706,2009.06,1022,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Housing and community amenities,,,,
GFSA.SLS03G03706,2010.06,1053,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Housing and community amenities,,,,
GFSA.SLS03G03706,2011.06,1024,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Housing and community amenities,,,,
GFSA.SLS03G03706,2012.06,1047,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Housing and community amenities,,,,
GFSA.SLS03G03706,2013.06,1031,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Housing and community amenities,,,,
GFSA.SLS03G03706,2014.06,1052,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Housing and community amenities,,,,
GFSA.SLS03G03706,2015.06,1190,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Housing and community amenities,,,,
GFSA.SLS03G03706,2016.06,1413,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Housing and community amenities,,,,
GFSA.SLS03G03706,2017.06,1330,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Housing and community amenities,,,,
GFSA.SLS03G03706,2018.06,1435,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Housing and community amenities,,,,
GFSA.SLS03G03707,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Health,,,,
GFSA.SLS03G03707,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Health,,,,
GFSA.SLS03G03707,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Health,,,,
GFSA.SLS03G03707,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Health,,,,
GFSA.SLS03G03707,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Health,,,,
GFSA.SLS03G03707,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Health,,,,
GFSA.SLS03G03707,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Health,,,,
GFSA.SLS03G03707,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Health,,,,
GFSA.SLS03G03707,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Health,,,,
GFSA.SLS03G03707,2018.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Health,,,,
GFSA.SLS03G03708,2009.06,1048,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses","Recreation, culture, and religion",,,,
GFSA.SLS03G03708,2010.06,997,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses","Recreation, culture, and religion",,,,
GFSA.SLS03G03708,2011.06,1020,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses","Recreation, culture, and religion",,,,
GFSA.SLS03G03708,2012.06,1124,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses","Recreation, culture, and religion",,,,
GFSA.SLS03G03708,2013.06,1193,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses","Recreation, culture, and religion",,,,
GFSA.SLS03G03708,2014.06,1309,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses","Recreation, culture, and religion",,,,
GFSA.SLS03G03708,2015.06,1364,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses","Recreation, culture, and religion",,,,
GFSA.SLS03G03708,2016.06,1357,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses","Recreation, culture, and religion",,,,
GFSA.SLS03G03708,2017.06,1241,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses","Recreation, culture, and religion",,,,
GFSA.SLS03G03708,2018.06,1339,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses","Recreation, culture, and religion",,,,
GFSA.SLS03G03709,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Education,,,,
GFSA.SLS03G03709,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Education,,,,
GFSA.SLS03G03709,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Education,,,,
GFSA.SLS03G03709,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Education,,,,
GFSA.SLS03G03709,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Education,,,,
GFSA.SLS03G03709,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Education,,,,
GFSA.SLS03G03709,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Education,,,,
GFSA.SLS03G03709,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Education,,,,
GFSA.SLS03G03709,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Education,,,,
GFSA.SLS03G03709,2018.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Education,,,,
GFSA.SLS03G03710,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Social protection,,,,
GFSA.SLS03G03710,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Social protection,,,,
GFSA.SLS03G03710,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Social protection,,,,
GFSA.SLS03G03710,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Social protection,,,,
GFSA.SLS03G03710,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Social protection,,,,
GFSA.SLS03G03710,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Social protection,,,,
GFSA.SLS03G03710,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Social protection,,,,
GFSA.SLS03G03710,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Social protection,,,,
GFSA.SLS03G03710,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Social protection,,,,
GFSA.SLS03G03710,2018.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Social protection,,,,
GFSA.SLS03G04700,2009.06,1808,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SLS03G04700,2010.06,1830,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SLS03G04700,2011.06,1148,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SLS03G04700,2012.06,1028,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SLS03G04700,2013.06,2230,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SLS03G04700,2014.06,1657,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SLS03G04700,2015.06,1813,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SLS03G04700,2016.06,1572,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SLS03G04700,2017.06,1622,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SLS03G04700,2018.06,1721,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SLS03G04701,2009.06,274,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",General public services,,,,
GFSA.SLS03G04701,2010.06,423,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",General public services,,,,
GFSA.SLS03G04701,2011.06,530,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",General public services,,,,
GFSA.SLS03G04701,2012.06,231,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",General public services,,,,
GFSA.SLS03G04701,2013.06,1132,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",General public services,,,,
GFSA.SLS03G04701,2014.06,387,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",General public services,,,,
GFSA.SLS03G04701,2015.06,214,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",General public services,,,,
GFSA.SLS03G04701,2016.06,-182,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",General public services,,,,
GFSA.SLS03G04701,2017.06,392,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",General public services,,,,
GFSA.SLS03G04701,2018.06,427,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",General public services,,,,
GFSA.SLS03G04702,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Defence,,,,
GFSA.SLS03G04702,2010.06,1,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Defence,,,,
GFSA.SLS03G04702,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Defence,,,,
GFSA.SLS03G04702,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Defence,,,,
GFSA.SLS03G04702,2013.06,-1,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Defence,,,,
GFSA.SLS03G04702,2014.06,-1,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Defence,,,,
GFSA.SLS03G04702,2015.06,-1,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Defence,,,,
GFSA.SLS03G04702,2016.06,1,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Defence,,,,
GFSA.SLS03G04702,2017.06,-3,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Defence,,,,
GFSA.SLS03G04702,2018.06,-3,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Defence,,,,
GFSA.SLS03G04703,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Public order and safety,,,,
GFSA.SLS03G04703,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Public order and safety,,,,
GFSA.SLS03G04703,2011.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Public order and safety,,,,
GFSA.SLS03G04703,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Public order and safety,,,,
GFSA.SLS03G04703,2013.06,-1,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Public order and safety,,,,
GFSA.SLS03G04703,2014.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Public order and safety,,,,
GFSA.SLS03G04703,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Public order and safety,,,,
GFSA.SLS03G04703,2016.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Public order and safety,,,,
GFSA.SLS03G04703,2017.06,1,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Public order and safety,,,,
GFSA.SLS03G04703,2018.06,2,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Public order and safety,,,,
GFSA.SLS03G04704,2009.06,783,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Economic affairs,,,,
GFSA.SLS03G04704,2010.06,659,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Economic affairs,,,,
GFSA.SLS03G04704,2011.06,275,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Economic affairs,,,,
GFSA.SLS03G04704,2012.06,390,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Economic affairs,,,,
GFSA.SLS03G04704,2013.06,436,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Economic affairs,,,,
GFSA.SLS03G04704,2014.06,694,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Economic affairs,,,,
GFSA.SLS03G04704,2015.06,796,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Economic affairs,,,,
GFSA.SLS03G04704,2016.06,873,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Economic affairs,,,,
GFSA.SLS03G04704,2017.06,585,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Economic affairs,,,,
GFSA.SLS03G04704,2018.06,616,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Economic affairs,,,,
GFSA.SLS03G04705,2009.06,465,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Environmental protection,,,,
GFSA.SLS03G04705,2010.06,388,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Environmental protection,,,,
GFSA.SLS03G04705,2011.06,113,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Environmental protection,,,,
GFSA.SLS03G04705,2012.06,287,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Environmental protection,,,,
GFSA.SLS03G04705,2013.06,563,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Environmental protection,,,,
GFSA.SLS03G04705,2014.06,508,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Environmental protection,,,,
GFSA.SLS03G04705,2015.06,565,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Environmental protection,,,,
GFSA.SLS03G04705,2016.06,492,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Environmental protection,,,,
GFSA.SLS03G04705,2017.06,378,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Environmental protection,,,,
GFSA.SLS03G04705,2018.06,397,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Environmental protection,,,,
GFSA.SLS03G04706,2009.06,46,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Housing and community amenities,,,,
GFSA.SLS03G04706,2010.06,112,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Housing and community amenities,,,,
GFSA.SLS03G04706,2011.06,-7,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Housing and community amenities,,,,
GFSA.SLS03G04706,2012.06,66,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Housing and community amenities,,,,
GFSA.SLS03G04706,2013.06,85,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Housing and community amenities,,,,
GFSA.SLS03G04706,2014.06,37,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Housing and community amenities,,,,
GFSA.SLS03G04706,2015.06,101,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Housing and community amenities,,,,
GFSA.SLS03G04706,2016.06,342,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Housing and community amenities,,,,
GFSA.SLS03G04706,2017.06,60,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Housing and community amenities,,,,
GFSA.SLS03G04706,2018.06,64,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Housing and community amenities,,,,
GFSA.SLS03G04707,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Health,,,,
GFSA.SLS03G04707,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Health,,,,
GFSA.SLS03G04707,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Health,,,,
GFSA.SLS03G04707,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Health,,,,
GFSA.SLS03G04707,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Health,,,,
GFSA.SLS03G04707,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Health,,,,
GFSA.SLS03G04707,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Health,,,,
GFSA.SLS03G04707,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Health,,,,
GFSA.SLS03G04707,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Health,,,,
GFSA.SLS03G04707,2018.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Health,,,,
GFSA.SLS03G04708,2009.06,240,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets","Recreation, culture, and religion",,,,
GFSA.SLS03G04708,2010.06,246,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets","Recreation, culture, and religion",,,,
GFSA.SLS03G04708,2011.06,236,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets","Recreation, culture, and religion",,,,
GFSA.SLS03G04708,2012.06,53,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets","Recreation, culture, and religion",,,,
GFSA.SLS03G04708,2013.06,14,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets","Recreation, culture, and religion",,,,
GFSA.SLS03G04708,2014.06,30,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets","Recreation, culture, and religion",,,,
GFSA.SLS03G04708,2015.06,136,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets","Recreation, culture, and religion",,,,
GFSA.SLS03G04708,2016.06,44,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets","Recreation, culture, and religion",,,,
GFSA.SLS03G04708,2017.06,208,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets","Recreation, culture, and religion",,,,
GFSA.SLS03G04708,2018.06,219,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets","Recreation, culture, and religion",,,,
GFSA.SLS03G04709,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Education,,,,
GFSA.SLS03G04709,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Education,,,,
GFSA.SLS03G04709,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Education,,,,
GFSA.SLS03G04709,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Education,,,,
GFSA.SLS03G04709,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Education,,,,
GFSA.SLS03G04709,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Education,,,,
GFSA.SLS03G04709,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Net Acquisition of Non-financial Assets",Education,,,,
