Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SGS04G111131,2012.06,4208,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SGS04G111131,2013.06,4303,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SGS04G111131,2014.06,4492,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SGS04G111131,2015.06,4693,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SGS04G111131,2016.06,4962,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SGS04G111131,2017.06,5177,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SGS04G111131,2018.06,5411,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SGS04G111132,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SGS04G111132,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SGS04G111132,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SGS04G111132,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SGS04G111132,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SGS04G111132,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SGS04G111132,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SGS04G111132,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SGS04G111132,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SGS04G111132,2018.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SGS04G111133,2009.06,1,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SGS04G111133,2010.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SGS04G111133,2011.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SGS04G111133,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SGS04G111133,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SGS04G111133,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SGS04G111133,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SGS04G111133,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SGS04G111133,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SGS04G111133,2018.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SGS04G111134,2009.06,5,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SGS04G111134,2010.06,5,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SGS04G111134,2011.06,4,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SGS04G111134,2012.06,4,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SGS04G111134,2013.06,3,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SGS04G111134,2014.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SGS04G111134,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SGS04G111134,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SGS04G111134,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SGS04G111134,2018.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SGS04G111135,2009.06,196,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SGS04G111135,2010.06,178,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SGS04G111135,2011.06,142,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SGS04G111135,2012.06,145,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SGS04G111135,2013.06,189,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SGS04G111135,2014.06,260,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SGS04G111135,2015.06,276,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SGS04G111135,2016.06,322,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SGS04G111135,2017.06,381,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SGS04G111135,2018.06,396,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SGS04G111136,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SGS04G111136,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SGS04G111136,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SGS04G111136,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SGS04G111136,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SGS04G111136,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SGS04G111136,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SGS04G111136,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SGS04G111136,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SGS04G111136,2018.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SGS04G121140,2009.06,17085,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SGS04G121140,2010.06,17762,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SGS04G121140,2011.06,19992,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SGS04G121140,2012.06,21177,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SGS04G121140,2013.06,22056,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SGS04G121140,2014.06,23064,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SGS04G121140,2015.06,24561,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SGS04G121140,2016.06,25994,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SGS04G121140,2017.06,27525,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SGS04G121140,2018.06,29158,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SGS04G121141,2009.06,12244,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SGS04G121141,2010.06,12649,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SGS04G121141,2011.06,14599,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SGS04G121141,2012.06,15516,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SGS04G121141,2013.06,16228,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SGS04G121141,2014.06,17036,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SGS04G121141,2015.06,18226,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SGS04G121141,2016.06,19289,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SGS04G121141,2017.06,20627,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SGS04G121141,2018.06,21925,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SGS04G121142,2009.06,1886,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SGS04G121142,2010.06,1971,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SGS04G121142,2011.06,2065,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SGS04G121142,2012.06,2079,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SGS04G121142,2013.06,2130,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SGS04G121142,2014.06,2130,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SGS04G121142,2015.06,2295,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SGS04G121142,2016.06,2496,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SGS04G121142,2017.06,2455,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SGS04G121142,2018.06,2430,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SGS04G121143,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SGS04G121143,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SGS04G121143,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SGS04G121143,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SGS04G121143,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SGS04G121143,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SGS04G121143,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SGS04G121143,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SGS04G121143,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SGS04G121143,2018.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SGS04G121144,2009.06,301,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SGS04G121144,2010.06,314,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SGS04G121144,2011.06,312,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SGS04G121144,2012.06,315,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SGS04G121144,2013.06,285,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SGS04G121144,2014.06,293,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SGS04G121144,2015.06,296,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SGS04G121144,2016.06,406,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SGS04G121144,2017.06,434,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SGS04G121144,2018.06,466,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SGS04G121145,2009.06,2505,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SGS04G121145,2010.06,2680,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SGS04G121145,2011.06,2861,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SGS04G121145,2012.06,3090,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SGS04G121145,2013.06,3163,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SGS04G121145,2014.06,3353,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SGS04G121145,2015.06,3484,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SGS04G121145,2016.06,3527,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SGS04G121145,2017.06,3731,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SGS04G121145,2018.06,4058,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SGS04G121146,2009.06,150,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SGS04G121146,2010.06,148,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SGS04G121146,2011.06,155,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SGS04G121146,2012.06,176,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SGS04G121146,2013.06,250,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SGS04G121146,2014.06,252,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SGS04G121146,2015.06,261,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SGS04G121146,2016.06,275,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SGS04G121146,2017.06,278,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SGS04G121146,2018.06,279,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SGS04G131150,2009.06,1937,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Total,,,
GFSA.SGS04G131150,2010.06,1928,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Total,,,
GFSA.SGS04G131150,2011.06,1957,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Total,,,
GFSA.SGS04G131150,2012.06,2071,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Total,,,
GFSA.SGS04G131150,2013.06,2098,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Total,,,
GFSA.SGS04G131150,2014.06,2211,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Total,,,
GFSA.SGS04G131150,2015.06,2444,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Total,,,
GFSA.SGS04G131150,2016.06,2496,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Total,,,
GFSA.SGS04G131150,2017.06,2609,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Total,,,
GFSA.SGS04G131150,2018.06,2804,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Total,,,
GFSA.SGS04G131151,2009.06,1880,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Customs and other import duties,,,
GFSA.SGS04G131151,2010.06,1873,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Customs and other import duties,,,
GFSA.SGS04G131151,2011.06,1916,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Customs and other import duties,,,
GFSA.SGS04G131151,2012.06,2038,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Customs and other import duties,,,
GFSA.SGS04G131151,2013.06,2056,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Customs and other import duties,,,
GFSA.SGS04G131151,2014.06,2160,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Customs and other import duties,,,
GFSA.SGS04G131151,2015.06,2391,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Customs and other import duties,,,
GFSA.SGS04G131151,2016.06,2442,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Customs and other import duties,,,
GFSA.SGS04G131151,2017.06,2550,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Customs and other import duties,,,
