Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RNAA.SG01NAC34B0109PP1,2012.03,1227,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Education and Training,,
RNAA.SG01NAC34B0109PP1,2013.03,1255,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Education and Training,,
RNAA.SG01NAC34B0109PP1,2014.03,1322,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Education and Training,,
RNAA.SG01NAC34B0109PP1,2015.03,1360,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Education and Training,,
RNAA.SG01NAC34B0109PP1,2016.03,1392,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Education and Training,,
RNAA.SG01NAC34B0109PP1,2017.03,1411,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Education and Training,,
RNAA.SG01NAC34B0109QQ1,2000.03,667,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2001.03,696,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2002.03,763,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2003.03,809,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2004.03,896,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2005.03,981,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2006.03,1118,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2007.03,1243,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2008.03,1362,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2009.03,1499,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2010.03,1592,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2011.03,1617,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2012.03,1651,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2013.03,1741,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2014.03,1779,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2015.03,1862,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2016.03,1951,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109QQ1,2017.03,2051,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Health Care and Social Assistance,,
RNAA.SG01NAC34B0109ZZ9,2000.03,16021,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2001.03,16250,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2002.03,17424,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2003.03,18184,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2004.03,19021,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2005.03,19957,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2006.03,21190,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2007.03,21768,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2008.03,23443,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2009.03,24153,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2010.03,25272,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2011.03,25818,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2012.03,27189,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2013.03,27529,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2014.03,28817,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2015.03,30015,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2016.03,31117,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZ9,2017.03,32361,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Total All Industries,,
RNAA.SG01NAC34B0109ZZA,2000.03,1202,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2001.03,1197,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2002.03,1274,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2003.03,1389,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2004.03,1457,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2005.03,1549,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2006.03,1655,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2007.03,1813,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2008.03,1918,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2009.03,1937,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2010.03,1998,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2011.03,2203,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2012.03,2491,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2013.03,2557,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2014.03,2608,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2015.03,2743,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2016.03,2887,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZA,2017.03,3080,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0109ZZB,2000.03,17223,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2001.03,17447,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2002.03,18698,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2003.03,19573,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2004.03,20478,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2005.03,21505,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2006.03,22846,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2007.03,23581,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2008.03,25361,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2009.03,26090,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2010.03,27271,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2011.03,28021,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2012.03,29680,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2013.03,30086,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2014.03,31425,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2015.03,32758,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2016.03,34004,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2017.03,35442,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0109ZZB,2018.03,37107,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Wellington,Gross Domestic Product,,
RNAA.SG01NAC34B0112AA1,2000.03,73,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2001.03,110,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2002.03,127,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2003.03,79,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2004.03,134,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2005.03,126,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2006.03,107,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2007.03,128,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2008.03,221,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2009.03,140,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2010.03,185,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2011.03,221,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2012.03,211,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2013.03,173,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2014.03,280,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2015.03,140,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2016.03,114,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AA1,2017.03,326,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Agriculture,,
RNAA.SG01NAC34B0112AB1,2000.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2001.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2002.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2003.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2004.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2005.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2006.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2007.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2008.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2009.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2010.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2011.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2012.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2013.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2014.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2015.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2016.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112AB1,2017.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0112ABD,2000.03,83,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2001.03,103,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2002.03,123,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2003.03,110,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2004.03,95,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2005.03,124,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2006.03,203,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2007.03,182,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2008.03,209,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2009.03,342,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2010.03,216,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2011.03,224,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2012.03,283,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2013.03,234,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0112ABD,2014.03,215,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
