Series_reference,Period,Data_value,Suppressed,Status,Units,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BASQ.SA032000C1A,2009.06,98914,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2009.09,144028,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2009.12,114363,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2010.03,99886,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2010.06,122431,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2010.09,117015,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2010.12,129768,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2011.03,105666,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2011.06,106377,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2011.09,107573,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2011.12,102471,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2012.03,89032,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2012.06,98738,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2012.09,119121,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2012.12,114127,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2013.03,100349,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2013.06,142766,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2013.09,112082,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2013.12,111114,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2014.03,116234,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2014.06,123762,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2014.09,137839,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2014.12,131549,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2015.03,116316,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2015.06,115533,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2015.09,129436,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2015.12,118373,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2016.03,132631,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2016.06,131916,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2016.09,132613,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2016.12,133960,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2017.03,119285,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2017.06,123535,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2017.09,153019,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2017.12,171356,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2018.03,125232,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2018.06,147188,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2018.09,145294,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032000C1A,2018.12,199508,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Non-residential buildings,New plus altered,Value,Actual
BASQ.SA032100C1A,2014.12,4289,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2015.03,5355,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2015.06,4609,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2015.09,5795,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2015.12,6300,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2016.03,2041,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2016.06,1966,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2016.09,3823,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2016.12,4149,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2017.03,3973,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2017.06,5952,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2017.09,8550,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2017.12,6283,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2018.03,2767,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2018.06,2054,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2018.09,3057,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032100C1A,2018.12,6899,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hotels, motels, boarding houses, and prisons",New plus altered,Value,Actual
BASQ.SA032200C1A,2014.12,9995,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2015.03,9268,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2015.06,3613,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2015.09,5787,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2015.12,4678,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2016.03,6597,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2016.06,,n,C,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2016.09,13516,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2016.12,16515,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2017.03,12439,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2017.06,10162,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2017.09,7062,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2017.12,14517,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2018.03,6448,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2018.06,9967,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2018.09,8294,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032200C1A,2018.12,22789,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Hospitals, nursing homes, and other health buildings",New plus altered,Value,Actual
BASQ.SA032300C1A,2014.12,19542,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2015.03,16110,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2015.06,16386,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2015.09,16686,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2015.12,27216,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2016.03,34646,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2016.06,14140,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2016.09,12751,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2016.12,15104,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2017.03,10826,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2017.06,12499,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2017.09,18257,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2017.12,19422,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2018.03,21517,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2018.06,16661,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2018.09,20157,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032300C1A,2018.12,21211,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Education buildings,New plus altered,Value,Actual
BASQ.SA032400C1A,2014.12,10509,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2015.03,5455,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2015.06,3742,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2015.09,9038,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2015.12,5672,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2016.03,11668,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2016.06,,n,C,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2016.09,16832,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2016.12,15160,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2017.03,10124,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2017.06,9757,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2017.09,9350,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2017.12,5984,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2018.03,4996,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2018.06,8530,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2018.09,8219,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032400C1A,2018.12,12903,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Social, cultural, and religious buildings",New plus altered,Value,Actual
BASQ.SA032500C1A,2014.12,26939,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2015.03,16813,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2015.06,33628,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2015.09,32277,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2015.12,28507,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2016.03,37184,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2016.06,37879,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2016.09,43332,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2016.12,32381,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2017.03,23861,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2017.06,34008,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2017.09,44933,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2017.12,37746,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2018.03,33859,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2018.06,39058,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2018.09,29352,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032500C1A,2018.12,41316,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,Commercial buildings,New plus altered,Value,Actual
BASQ.SA032510C1A,2014.12,17499,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2015.03,11813,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2015.06,21857,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2015.09,21793,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2015.12,17627,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2016.03,18380,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2016.06,24612,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2016.09,32187,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2016.12,24312,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2017.03,13428,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2017.06,18664,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2017.09,22682,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2017.12,17617,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2018.03,15142,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2018.06,12986,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2018.09,11943,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032510C1A,2018.12,19328,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Shops, restaurants, and bars",New plus altered,Value,Actual
BASQ.SA032520C1A,2014.12,9440,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2015.03,5000,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2015.06,11771,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2015.09,10484,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2015.12,10880,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2016.03,18804,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2016.06,13267,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2016.09,11144,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2016.12,8069,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2017.03,10433,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2017.06,15343,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2017.09,22250,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2017.12,20129,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2018.03,18717,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2018.06,26072,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2018.09,17409,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032520C1A,2018.12,21988,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Office, administration, and public transport buildings",New plus altered,Value,Actual
BASQ.SA032600C1A,2014.12,43782,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Factories, industrial, and storage buildings",New plus altered,Value,Actual
BASQ.SA032600C1A,2015.03,50493,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Factories, industrial, and storage buildings",New plus altered,Value,Actual
BASQ.SA032600C1A,2015.06,37050,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Factories, industrial, and storage buildings",New plus altered,Value,Actual
BASQ.SA032600C1A,2015.09,43658,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Factories, industrial, and storage buildings",New plus altered,Value,Actual
BASQ.SA032600C1A,2015.12,30649,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Factories, industrial, and storage buildings",New plus altered,Value,Actual
BASQ.SA032600C1A,2016.03,27729,n,F,Dollar,3,Building Activity Survey - BAS,Building activity by region,Waikato Region,"Factories, industrial, and storage buildings",New plus altered,Value,Actual
